45543915101107
52978897009000
09611669013849
57536937000284
08955012000343
30863670000526
05063808000484
57784906000161
57785119000134
57785174000124
57785314000164
57785567000138
57785711000136
57785959000105
57786085000100
57786385000181
57786411000171
57786594000125
57786643000120
57786662000156
57786644000174
57786705000101
57786871000108
57786739000198
57786946000142
